theta_deg	R
0.846	4.4839260E-001
0.847	4.5241597E-001
0.848	4.5534280E-001
0.849	4.5722401E-001
0.85	4.5811003E-001
0.851	4.5805010E-001
0.852	4.5709127E-001
0.853	4.5527768E-001
0.854	4.5265061E-001
0.855	4.4924805E-001
0.856	4.4510508E-001
0.857	4.4025370E-001
0.858	4.3472299E-001
0.859	4.2853972E-001
0.86	4.2172781E-001
0.861	4.1430926E-001
0.862	4.0630460E-001
0.863	3.9773309E-001
0.864	3.8861296E-001
0.865	3.7896222E-001
0.866	3.6879897E-001
0.867	3.5814208E-001
0.868	3.4701115E-001
0.869	3.3542714E-001
0.87	3.2341352E-001
0.871	3.1099617E-001
0.872	2.9820430E-001
0.873	2.8507140E-001
0.874	2.7163613E-001
0.875	2.5794268E-001
0.876	2.4404143E-001
0.877	2.2998889E-001
0.878	2.1584798E-001
0.879	2.0168732E-001
0.88	1.8758054E-001
0.881	1.7360581E-001
0.882	1.5984464E-001
0.883	1.4638074E-001
0.884	1.3329865E-001
0.885	1.2068266E-001
0.886	1.0861468E-001
0.887	9.7172782E-002
0.888	8.6428985E-002
0.889	7.6447345E-002
0.89	6.7281716E-002
0.891	5.8973942E-002
0.892	5.1552355E-002
0.893	4.5030449E-002
0.894	3.9406490E-002
0.895	3.4663349E-002
0.896	3.0769205E-002
0.897	2.7678512E-002
0.898	2.5333619E-002
0.899	2.3666624E-002
0.9	2.2601543E-002
0.901	2.2056522E-002
0.902	2.1946294E-002
0.903	2.2184458E-002
0.904	2.2685703E-002
0.905	2.3367856E-002
0.906	2.4153685E-002
0.907	2.4972424E-002
0.908	2.5760988E-002
0.909	2.6464848E-002
0.91	2.7038636E-002
0.911	2.7446399E-002
0.912	2.7661562E-002
0.913	2.7666731E-002
0.914	2.7453184E-002
0.915	2.7020250E-002
0.916	2.6374513E-002
0.917	2.5529005E-002
0.918	2.4502225E-002
0.919	2.3317212E-002
0.92	2.2000568E-002
0.921	2.0581434E-002
0.922	1.9090584E-002
0.923	1.7559417E-002
0.924	1.6019128E-002
0.925	1.4499827E-002
0.926	1.3029787E-002
0.927	1.1634805E-002
0.928	1.0337612E-002
0.929	9.1574546E-003
0.93	8.1097577E-003
0.931	7.2059114E-003
0.932	6.4532054E-003
0.933	5.8548320E-003
0.934	5.4100244E-003
0.935	5.1142825E-003
0.936	4.9596787E-003
0.937	4.9352315E-003
0.938	5.0273528E-003
0.939	5.2203266E-003
0.94	5.4968316E-003
0.941	5.8384584E-003
0.942	6.2262635E-003
0.943	6.6412804E-003
0.944	7.0650233E-003
0.945	7.4799494E-003
0.946	7.8698611E-003
0.947	8.2202600E-003
0.948	8.5186213E-003
0.949	8.7546129E-003
0.95	8.9202290E-003
0.951	9.0098791E-003
0.952	9.0203872E-003
0.953	8.9509673E-003
0.954	8.8031432E-003
0.955	8.5805804E-003
0.956	8.2889246E-003
0.957	7.9355519E-003
0.958	7.5292871E-003
0.959	7.0801103E-003
0.96	6.5987911E-003
0.961	6.0965614E-003
0.962	5.5847652E-003
0.963	5.0745369E-003
0.964	4.5765112E-003
0.965	4.1005854E-003
0.966	3.6556991E-003
0.967	3.2496792E-003
0.968	2.8890998E-003
0.969	2.5791845E-003
0.97	2.3237281E-003
0.971	2.1250513E-003
0.972	1.9839865E-003
0.973	1.8998904E-003
0.974	1.8707026E-003
0.975	1.8930366E-003
0.976	1.9623118E-003
0.977	2.0729138E-003
0.978	2.2183862E-003
0.979	2.3916326E-003
0.98	2.5851403E-003
0.981	2.7911868E-003
0.982	3.0020683E-003
0.983	3.2102887E-003
0.984	3.4087580E-003
0.985	3.5909533E-003
0.986	3.7510702E-003
0.987	3.8841462E-003
0.988	3.9861528E-003
0.989	4.0540653E-003
0.99	4.0859086E-003
0.991	4.0807533E-003
0.992	4.0387083E-003
0.993	3.9608679E-003
0.994	3.8492538E-003
0.995	3.7067183E-003
0.996	3.5368467E-003
0.997	3.3438427E-003
0.998	3.1323994E-003
0.999	2.9075709E-003
1	2.6746318E-003
1.001	2.4389320E-003
1.002	2.2057518E-003
1.003	1.9801662E-003
1.004	1.7669067E-003
1.005	1.5702482E-003
1.006	1.3939030E-003
1.007	1.2409455E-003
1.008	1.1137485E-003
1.009	1.0139520E-003
1.01	9.4243948E-004
1.011	8.9934759E-004
1.012	8.8408258E-004
1.013	8.9536177E-004
1.014	9.3126402E-004
1.015	9.8930195E-004
1.016	1.0665001E-003
1.017	1.1594883E-003
1.018	1.2645993E-003
1.019	1.3779745E-003
1.02	1.4956672E-003
1.021	1.6137522E-003
1.022	1.7284233E-003
1.023	1.8360933E-003
1.024	1.9334788E-003
1.025	2.0176796E-003
